category_name,order_region,velocity_class,service_level_target,mean_weekly_demand,std_weekly_demand,mean_lead_time,unit_cost,total_qty,sigma_dlt,mean_dlt,ideal_safety_stock,reorder_point,baseline_ss,optimized_safety_stock,funded_pct,holding_cost_current,holding_cost_optimized
Boxing & MMA,West of USA ,slow,0.95,3.5,1.1677484162422844,2.4285714285714284,54.97000122000001,42,1.1003343550387537,1.2142857142857142,1.809888954744803,3.024174669030517,1.0859333728468816,1.3367440978918839,0.738577963243257,0.2295913801162762,0.28261855650747947
Boxing & MMA,Western Europe,medium,0.99,7.88,5.939416357409764,2.75,81.16029301529412,197,4.060371017499111,3.0957142857142856,9.4458354843761,12.541549770090386,5.66750129062566,4.934185895561766,0.5223662749285825,1.7691387131220624,1.5402306656758629
Camping & Hiking,Canada,slow,0.95,3.857142857142857,2.53546276418555,2.8641975308641974,299.980011,81,1.85132308075493,1.5782312925170068,3.0451554840387196,4.623386776555726,1.8270932904232318,2.253635187693919,0.7400722884287585,2.1080440975353354,2.6001750322861885
Camping & Hiking,Caribbean,fast,0.95,15.022727272727273,5.0875526915213705,2.94553706505295,299.980011,661,4.515298925803454,6.321428571428571,7.427005814877898,13.748434386306469,4.456203488926739,5.4702110071689,0.7365297865003533,5.141430660101852,6.311361377318645
Camping & Hiking,Central Africa,medium,0.95,6.0476190476190474,2.765432886117298,3.0866141732283463,299.980011,127,2.250346693434935,2.6666666666666665,3.701490920594706,6.368157587261372,2.2208945523568233,2.727396381778068,0.7368372475542548,2.5623998932532306,3.1467861407967117
Camping & Hiking,Central America,fast,0.99,52.79545454545455,12.535678468766836,2.978476108480413,299.980011,2323,13.847960421549871,22.464285714285715,32.21517328647425,54.67945900075996,19.329103971884546,16.799874318127006,0.5214894909530269,22.3013262388695,19.383178779809068
Camping & Hiking,Central Asia,slow,0.95,2.4375,1.7876893839068724,2.6923076923076925,299.980011,39,1.2071079366825508,0.9375,1.9855158677742017,2.9230158677742017,1.191309520664521,1.4620643722576074,0.7363649900701158,1.3744963196667221,1.6868849479713277
Camping & Hiking,East Africa,medium,0.95,6.5,3.7129118338191502,3.034965034965035,299.980011,143,2.8117481347788966,2.8181818181818183,4.624914117565105,7.443095935746923,2.7749484705390626,3.412602296281009,0.7378736576578105,3.201650279679774,3.9373556706807786
Camping & Hiking,East of USA,fast,0.95,25.818181818181817,7.865756789408752,2.9577464788732395,299.980011,568,7.300135564903601,10.909090909090908,12.007654461169123,22.91674537026003,7.204592676701473,8.82948168918061,0.7353211001976926,8.312437655413182,10.187184670171916
Camping & Hiking,Eastern Asia,medium,0.95,17.72,8.93737470774649,2.9232505643340856,299.98001099999993,443,7.092480334161539,7.399999999999999,11.666092001727597,19.066092001727597,6.999655201036558,8.605692793471711,0.7376671461357686,8.075987093089052,9.92898391864717
