trial_id,current_policy_stockouts,current_policy_cost,optimized_policy_stockouts,optimized_policy_cost
1330,79.0,1916.7691222452179,61.0,2160.9582373877865
1331,71.0,1983.9353707803452,59.0,2074.3923975795547
1332,86.0,2004.6571852595569,50.0,2093.329647550908
1333,66.0,2056.321484660042,66.0,2342.7585691922645
1334,61.0,1893.9243196173957,59.0,2102.5189628734006
1335,73.0,2071.8703593550867,57.0,2185.1519045219216
1336,84.0,2045.8872126360307,52.0,2012.6182838083998
1337,71.0,1992.4543085646367,61.0,2062.219265686598
1338,73.0,1983.1615086726824,49.0,2093.905281480501
1339,70.0,2080.5318890489416,50.0,2162.827056690735
1340,71.0,2122.6595778298156,53.0,2140.8266744222256
1341,70.0,1982.5207669141073,54.0,2082.698212529117
1342,78.0,2039.886047702573,56.0,2017.348993144003
1343,86.0,1969.3074098287816,55.0,2087.875813395088
1344,76.0,1905.4310516649007,45.0,2237.206715719163
1345,77.0,2042.5180066669234,49.0,2119.2972734698933
1346,69.0,2071.846085685312,44.0,2034.2619740434832
1347,80.0,2055.204263435625,58.0,2209.0082102826195
1348,65.0,2124.3078910669874,59.0,2139.8001888836116
1349,76.0,2192.1051684537433,52.0,2060.703316848926
1350,76.0,2053.021259502569,66.0,2175.1553821149464
1351,76.0,1994.5314567514185,58.0,2120.2596361176184
1352,86.0,2046.9882352024117,52.0,2119.758683529525
1353,72.0,2158.6876455265988,55.0,1998.948349623389
1354,69.0,2095.5920561431076,57.0,2124.3805285923563
1355,73.0,1914.150611071253,54.0,2100.7981898582693
1356,65.0,1883.3267290524875,61.0,2139.876900995806
1357,73.0,1879.4612661203614,58.0,2238.6245951792976
1358,72.0,2203.6890795014137,54.0,2104.051461205035
1359,73.0,1911.8785666497731,52.0,2058.4345458730354
1360,71.0,2061.8879123941156,55.0,2074.2537201314863
1361,80.0,2014.5766488801871,46.0,2119.2601382252797
1362,57.0,1834.957077434122,60.0,2280.5343510164244
1363,63.0,1939.6743302616917,62.0,2034.8790441126598
1364,84.0,2115.237059121979,56.0,2000.1833343759777
1365,61.0,1933.368997959186,57.0,2282.5604603818097
1366,72.0,2145.7482363770164,47.0,2139.175833792079
1367,74.0,2017.6112749853335,65.0,2083.1922481397532
1368,77.0,2000.3227396564882,48.0,2024.8009098536681
1369,88.0,1891.6964922546945,55.0,2034.8886489785414
1370,69.0,2072.862782760743,57.0,2097.3755696465487
1371,76.0,1950.9628189302541,58.0,2074.891301391801
1372,69.0,1965.4140577089856,58.0,2121.0676123539015
1373,72.0,2040.3540200762332,67.0,2165.051131190712
1374,63.0,1957.7710985516724,48.0,2122.4030938416286
1375,83.0,2053.6941402806383,70.0,2159.1229852067295
1376,76.0,2048.1882180043704,67.0,2081.891378859737
1377,72.0,2048.7102213411235,69.0,2270.7299316957665
1378,79.0,2093.7001251436714,62.0,2124.438175207563
1379,88.0,2192.2450314932785,55.0,2004.8152124072906
1380,86.0,1915.1035313957034,59.0,2088.4105528834275
1381,77.0,2095.531720850972,58.0,2108.053236677732
1382,71.0,1933.2331078479556,54.0,2059.7980170519327
1383,83.0,1997.8585572067905,50.0,2072.5751541933596
1384,65.0,2019.844079333995,49.0,2034.8366336564595
1385,74.0,2074.5245367643142,74.0,2248.388983745626
1386,75.0,1936.286391935834,57.0,2054.0849612979637
1387,82.0,2007.5088748961753,56.0,2148.212329190086
1388,78.0,2062.752456403467,52.0,2024.459157960498
1389,71.0,2048.7931049623317,55.0,2142.313948813664
1390,73.0,1929.346781160654,55.0,2053.335419729025
1391,64.0,1890.2744348253448,64.0,2114.3240373603903
1392,75.0,2044.5476507942808,55.0,2042.6908754295548
1393,66.0,1920.009275373585,47.0,2053.5859913663203
1394,74.0,1962.4335976060227,54.0,2031.8017022913496
1395,85.0,2001.5319499140041,61.0,2395.7294494751795
1396,62.0,1944.660533850258,51.0,2111.1498162665116
1397,66.0,1978.4613928429346,58.0,2061.9247716374975
1398,66.0,2027.4479506379798,59.0,2056.936583015917
1399,84.0,1997.8219417674807,52.0,2071.4444753125886
1400,79.0,1966.2780328569918,67.0,2166.4151048440654
1401,72.0,1953.5574984824289,52.0,2055.7630758721757
1402,76.0,2068.8980116669027,61.0,2195.215039669313
1403,72.0,1956.743067094665,67.0,2165.723480662486
1404,70.0,1968.116101977464,51.0,2078.6394163123928
1405,80.0,1960.154117749083,59.0,2181.1645314229786
1406,85.0,2069.7037221314936,46.0,1987.1556665192809
1407,68.0,2064.0286298658993,51.0,2065.797142796439
1408,75.0,2003.9405267718773,61.0,2110.1474419588226
1409,88.0,2147.231226659709,59.0,2222.9561662820292
1410,73.0,2094.8018654916623,48.0,2187.9781708540327
1411,59.0,2050.634481488256,55.0,2097.3156630025096
1412,84.0,2101.625215744828,53.0,1976.355697396523
1413,81.0,1977.888545826574,56.0,2068.461555321587
1414,75.0,2083.544314922607,51.0,2044.9983184327668
1415,68.0,1910.7402442818272,49.0,2027.1463778748591
1416,53.0,1877.3556407217102,46.0,2109.287243465222
1417,74.0,2139.203553668304,56.0,2181.517677510553
1418,64.0,1877.9855160192096,52.0,2089.2552985403277
1419,90.0,2032.151272998471,48.0,2012.3351194975119
1420,73.0,1943.3747391020713,63.0,2061.7363105710288
1421,84.0,2018.1853911511241,58.0,2060.5155617398955
1422,75.0,2062.901478623473,58.0,2058.795730002971
1423,66.0,1901.0394785597184,60.0,2305.72329523442
1424,71.0,2049.159908840296,54.0,2135.725199911816
1425,74.0,1893.6490491213954,46.0,2002.4966488065932
1426,78.0,2078.7634456951328,47.0,1949.693373230963
1427,80.0,2186.506488622681,55.0,2344.93458005491
1428,64.0,1943.7950647906766,65.0,2042.5398124490964
1429,78.0,2027.3797796048143,56.0,2025.6792956232412
1430,77.0,2060.5603901326663,60.0,2037.0531524860833
1431,77.0,1964.9478794867252,61.0,2160.385981714043
1432,74.0,1955.9865043137975,63.0,2084.8055220850083
1433,65.0,1915.7451634377871,62.0,2110.156326941826
1434,56.0,1945.0314015353385,71.0,2196.676592556352
1435,87.0,2032.6096524318727,57.0,2072.244166204763
1436,75.0,2129.711799789905,67.0,2133.778661399655
1437,66.0,1917.7618553587613,57.0,2109.0054051498096
1438,76.0,2033.5199621124764,62.0,2040.1360650679067
1439,70.0,2025.4926459778883,51.0,2044.5516893423564
1440,61.0,1875.04246323858,48.0,2066.0415712329072
1441,75.0,2109.619450645188,40.0,1957.1005419780795
1442,80.0,1985.7515996865382,67.0,2156.371224045895
1443,84.0,2173.83642810119,69.0,2198.8631722079963
1444,84.0,1974.5113220689736,56.0,2133.6540574070073
1445,62.0,1988.5162640601,51.0,1983.7336279552358
1446,68.0,1920.3270101880012,61.0,2162.383979314704
1447,82.0,2140.7046254208412,45.0,2127.056763574451
1448,62.0,1965.4797884185664,64.0,2221.7189688771728
1449,78.0,2041.7986192163373,53.0,2072.1892201867636
1450,75.0,1963.382233943644,52.0,2117.870481742113
1451,73.0,2043.1646606633299,52.0,2041.9145712689408
1452,91.0,2211.4336042927425,67.0,2280.579921755546
1453,89.0,2003.119707072996,41.0,2083.9028098049876
1454,69.0,2026.5061526506756,49.0,2102.82319283007
1455,73.0,2010.1369976328099,64.0,2108.1624541352203
1456,77.0,2043.991318985917,48.0,2104.7392328589667
1457,79.0,1968.3976948498887,65.0,2106.5184125697183
1458,62.0,1928.358552690171,61.0,2084.3810322935174
1459,76.0,1935.2148481644674,62.0,2122.2916148144004
1460,66.0,1950.8467157271323,60.0,2032.3628574949848
1461,77.0,2105.6050312475427,62.0,2066.731057362519
1462,77.0,1902.4523344338397,54.0,2120.7661441842656
1463,82.0,2003.5507175952616,47.0,2126.7302574068376
1464,80.0,1987.015800991722,53.0,1962.1699671701692
1465,76.0,2065.82671287589,62.0,2179.0151159708125
1466,77.0,2100.9785205893013,54.0,2089.1929875714136
1467,57.0,1819.6015387354194,59.0,2177.7650844161058
1468,75.0,2103.5755666308996,59.0,2077.831848549141
1469,67.0,1919.0454389454055,48.0,1982.3931932462935
1470,62.0,1863.6741445461198,51.0,2046.9373526813492
1471,73.0,2014.7501640088271,61.0,2136.17712074255
1472,69.0,1952.3316108009305,55.0,2104.979051624029
1473,76.0,2134.549264658367,52.0,2140.3348013870477
1474,65.0,2011.539418686434,55.0,2052.412279648352
1475,77.0,2008.9063296567597,56.0,2071.1277540416877
1476,82.0,1967.4727292669616,69.0,2173.145217908885
1477,90.0,2332.706798814912,53.0,2133.7172067773404
1478,87.0,2098.117381785781,49.0,2082.3287786035826
1479,77.0,2038.388620491909,53.0,2134.350454114844
1480,89.0,2028.7514288577663,55.0,2248.8367586847994
1481,67.0,2003.8705986349903,53.0,2004.4150322447508
1482,63.0,1820.1781924953086,48.0,2117.002513752049
1483,83.0,2081.3358020391875,55.0,2105.2033827702426
1484,77.0,1946.5329787143598,60.0,2090.3421916368643
1485,76.0,1990.2913727830921,46.0,2071.3011883066206
1486,85.0,2266.7518442717374,66.0,2027.1382067630989
1487,63.0,1947.6636583965071,66.0,2159.437050980521
1488,60.0,1935.3019139117735,59.0,2110.725311545365
1489,62.0,2014.8712274721463,59.0,2107.8636604751414
1490,72.0,2082.988394218208,61.0,2124.326015842707
1491,68.0,2005.937880071768,56.0,2129.938712308368
1492,75.0,2056.4238556115506,66.0,2121.4270469460275
1493,73.0,1969.1600037257147,52.0,1976.9269707548717
1494,86.0,2099.794246713074,60.0,2066.8375271179834
1495,88.0,2044.7901339822165,62.0,2065.912458740572
1496,71.0,1875.6580003733752,53.0,2014.318277097909
1497,82.0,2051.2130965852607,56.0,2103.9599567412442
1498,65.0,1943.4072509120547,62.0,2110.732823069609
1499,72.0,1902.1951775373145,60.0,2123.5529111082774
1500,83.0,2105.0257946397473,64.0,2122.562625950806
1501,66.0,1981.3583924002614,60.0,2121.494690979249
1502,87.0,2127.465713368819,55.0,2055.234459546074
1503,70.0,2026.6945421919247,52.0,2001.2336248838412
1504,87.0,2104.4412255060706,48.0,2135.4612521466847
1505,70.0,2012.4640833770154,60.0,2098.179220906018
1506,83.0,1952.2066826407865,53.0,2010.5944550351608
1507,86.0,2123.395780537408,64.0,2129.533940046733
1508,66.0,1933.1175786646093,67.0,2274.057054646762
1509,77.0,1988.3313000095427,60.0,2101.806072142362
1510,78.0,2133.7808274689496,54.0,2079.306089129338
1511,79.0,2142.382842014917,48.0,2083.700361208352
1512,70.0,1964.0831660191623,64.0,2103.3403192359474
1513,90.0,2196.643920686355,52.0,2161.3998270745265
1514,78.0,1962.0169772942959,50.0,2016.9075803329583
1515,77.0,2198.942543406936,53.0,2031.3148912078022
1516,72.0,2021.8577564586083,49.0,2139.212503817469
1517,67.0,1985.462664198078,50.0,2061.1982000454627
1518,71.0,1962.2815626822285,46.0,2033.790971685312
1519,78.0,1961.1776925777197,57.0,2041.3690157417689
1520,63.0,1977.0113649937914,54.0,2091.0331630395553
1521,72.0,2067.851984208947,67.0,2134.697917131864
1522,69.0,1944.7806225092222,61.0,2209.6470117858807
1523,73.0,2159.891950174991,52.0,2013.8957943797739
1524,68.0,1930.2708424644977,53.0,2107.2261806203346
1525,78.0,1955.2500855113965,58.0,2176.718438561221
1526,78.0,2116.895287647512,65.0,2208.014756093999
1527,58.0,1975.9670728713095,54.0,2029.202767503222
1528,78.0,2133.597220118251,64.0,2253.8370914700417
1529,73.0,2003.200060248576,52.0,2047.1320524820935
1530,76.0,2183.4231174260203,58.0,2227.2433859291264
1531,55.0,1865.447772681518,60.0,2124.2069460693892
1532,65.0,1930.1454428848824,55.0,2281.558146114879
1533,56.0,1948.8478525893079,51.0,2029.814098019743
1534,75.0,1976.932114248525,73.0,2084.5765345405125
1535,75.0,1942.3741928633685,60.0,2118.4442245492237
1536,76.0,1955.6215990827352,42.0,2037.368627884309
1537,84.0,2089.307684220439,48.0,2133.0999911175863
1538,77.0,2094.3072406366914,45.0,2083.7084528785904
1539,83.0,2195.741961173829,47.0,2167.1802254364598
1540,53.0,2001.2012792145756,48.0,2054.2532901980003
1541,84.0,2012.635034409406,53.0,2171.0117734881705
1542,71.0,2004.3384425871996,58.0,2241.4030039073696
1543,76.0,2066.805130739077,49.0,2033.4627769599308
1544,70.0,1974.3255284347774,60.0,2140.8310194527103
1545,82.0,2100.834996728487,52.0,2147.9229115697044
1546,72.0,2029.143711732385,45.0,2076.658005565551
1547,73.0,1965.4211621191341,50.0,2113.8443197113124
1548,77.0,2140.175064634942,65.0,2058.447632464052
1549,69.0,1960.6600713090247,53.0,2063.4950118074635
1550,71.0,2013.3010172320596,66.0,2292.4582727457273
1551,77.0,1959.5545051894296,44.0,2008.015691933927
1552,78.0,2048.100008563934,67.0,2116.7326517059582
1553,91.0,1942.2131501416793,57.0,2147.1252678575033
1554,71.0,1960.5902860722088,56.0,2039.7585097198403
1555,76.0,2156.412060891755,60.0,2097.662450404425
1556,83.0,2106.4917425578587,59.0,2204.0714151920783
1557,73.0,2102.6215165283984,57.0,2059.5523291343693
1558,73.0,2027.2288883906938,56.0,2244.8096562228725
1559,78.0,2049.445715804451,63.0,2151.670068676851
1560,69.0,2039.164187166269,52.0,2077.1983444595494
1561,70.0,2087.731869298198,47.0,2045.8077788183118
1562,91.0,2020.9509905349316,43.0,1992.545497255095
1563,62.0,1987.1565162901331,59.0,2194.5827116031046
1564,72.0,1886.400163102775,48.0,2032.1626883882113
1565,86.0,2090.329454516001,62.0,2074.694808770787
1566,84.0,2022.5867165139607,61.0,2077.094108485053
1567,83.0,2097.852613305681,66.0,2264.210590159027
1568,83.0,2189.3999821447433,44.0,2091.360276645391
1569,80.0,2091.323924055191,56.0,2118.327100158696
1570,68.0,1967.944503426074,52.0,2055.692472074329
1571,65.0,1898.3974192826183,49.0,2093.551063069063
1572,74.0,2158.163342480629,57.0,2077.272468431304
1573,62.0,1909.1794148858771,51.0,2060.9571580444153
1574,82.0,2057.818344034817,50.0,2105.1677705086095
1575,82.0,2071.388626138089,42.0,2060.6426379005184
1576,68.0,2122.483643534084,49.0,2094.5736669477033
1577,64.0,1859.3515416951363,62.0,2153.9560940370793
1578,77.0,1930.1371802379556,49.0,2041.3457366769937
1579,63.0,1958.9835149750193,53.0,2042.7063181463664
1580,78.0,1938.9644426148789,48.0,1999.4823665564145
1581,75.0,2005.8620714736076,63.0,2096.984958235806
1582,80.0,2060.933528713568,46.0,2008.3176044280267
1583,70.0,1945.1704227923117,63.0,2210.7776173187526
1584,78.0,2159.5967435344314,55.0,2010.776626520077
1585,78.0,1917.7804169528833,53.0,2006.6395725352902
1586,82.0,2150.3676952575165,56.0,2102.265688056719
1587,71.0,2146.4110408539277,53.0,2039.6532977484537
1588,81.0,2136.8700827805524,61.0,2133.1102546424004
1589,85.0,2139.4086643448077,45.0,2056.874840350872
1590,62.0,2041.577630045972,42.0,1984.3989940584015
1591,77.0,2183.032526494341,64.0,2118.4920654985895
1592,81.0,1968.1907634835281,47.0,2136.8868257429667
1593,68.0,1949.34387432613,50.0,1969.2480062657808
1594,76.0,2163.6265476545827,55.0,2074.573684001387
1595,80.0,1968.1967952358425,61.0,2123.0218365417386
1596,72.0,1986.3125195033729,61.0,2019.774327044292
1597,74.0,2043.4953413659039,50.0,2048.723720264056
1598,70.0,2013.6343818776188,56.0,2040.8766602152139
1599,76.0,2063.9669367148913,55.0,2215.6569053451553
1600,84.0,2125.899992092816,50.0,2048.641003033402
1601,78.0,2067.2205833030853,70.0,2256.427298639131
1602,71.0,2018.9881263173852,55.0,2101.344150921134
1603,78.0,2103.3609803707586,59.0,2099.799853337566
1604,70.0,2204.8465885066944,58.0,2081.4139366326635
1605,70.0,1945.2600911258628,63.0,2238.9267735655517
1606,71.0,2003.735330330972,45.0,2078.1003641813077
1607,62.0,1954.8035970095023,68.0,2150.4960408557176
1608,64.0,1908.5595068605178,54.0,2308.892464635295
1609,84.0,2009.0559794503838,50.0,2096.0998777620016
1610,82.0,1980.9493177229083,62.0,2065.924304169004
1611,64.0,1972.500895919995,61.0,2041.8293931044664
1612,78.0,2021.1099897473791,53.0,2098.8502023526344
1613,74.0,2119.423726104736,65.0,2071.5891926436775
1614,86.0,2007.2379576138085,57.0,2149.553909964638
1615,75.0,1997.8657938666806,60.0,2051.456937093373
1616,73.0,2004.4094872353674,53.0,2134.533548012816
1617,70.0,2122.9146228549357,51.0,2078.8908870996934
1618,69.0,2010.151824999342,45.0,2055.477117817049
1619,70.0,2108.891298552785,60.0,2215.058198447933
1620,61.0,1905.6415922804813,56.0,2260.3118882345325
1621,63.0,1938.7872730667932,66.0,2351.612373670707
1622,75.0,1984.4018348922489,56.0,2068.9297135158595
1623,85.0,2111.0751194911195,49.0,2082.665187201936
1624,77.0,2034.154846289263,56.0,2190.8255982925048
1625,76.0,1998.3104029256942,56.0,2133.756593857243
1626,72.0,1941.572892617419,59.0,2124.768173242062
1627,77.0,1955.342365238252,48.0,2015.976205794554
1628,85.0,2068.59295730176,64.0,2146.9879722025985
1629,73.0,2031.0606426684894,68.0,2107.268320515856
1630,64.0,1959.1681542108495,44.0,2020.0569166172377
1631,89.0,2094.1907776992216,57.0,2111.8278904284875
1632,71.0,1931.2027998379813,55.0,2097.610644963739
1633,80.0,2138.9182191024047,58.0,2076.7711332918766
1634,74.0,1962.105938761061,57.0,2136.8932262666126
1635,72.0,2062.5790423084145,60.0,2181.633990520468
1636,73.0,1911.3768636979798,65.0,2111.3044261583905
1637,53.0,1998.4596707262954,45.0,2129.0047020760953
1638,84.0,2019.3809430022593,59.0,2015.854113949929
1639,61.0,1968.2441227271759,57.0,2010.4093538387847
1640,76.0,1984.167104464154,57.0,2121.729942735232
1641,79.0,2137.705607143337,67.0,2083.555658823764
1642,78.0,1987.2272800816404,50.0,2109.614676997577
1643,73.0,2071.6581056045625,64.0,2095.63281472074
1644,83.0,2115.1996165961127,65.0,2183.0164003512327
1645,68.0,1941.7385670435579,62.0,2190.4166095776486
1646,58.0,1927.8528407962315,52.0,2262.189820188277
1647,76.0,1959.8609244103197,62.0,2109.1495621529934
1648,73.0,1945.4004037755453,49.0,2122.713151587188
1649,63.0,2073.9369484214353,51.0,2148.681159440425
1650,80.0,2005.5566708394933,47.0,2132.879869864805
1651,67.0,1942.7997948453954,54.0,2089.18499336976
1652,80.0,2189.0043064442793,63.0,2068.116362279215
1653,70.0,2023.707889557573,51.0,1993.555680514837
1654,86.0,1983.2127154857772,67.0,2153.5334522771554
1655,51.0,1827.9332830018636,75.0,2121.387178348375
1656,63.0,2146.0963838339394,55.0,2087.34286538139
1657,82.0,1921.9331981949674,58.0,2150.447229311689
1658,76.0,1985.277616447587,54.0,2107.277240798867
1659,69.0,2107.7470392204755,46.0,2091.545112052742
1660,80.0,1971.4712899547826,56.0,2004.5910296074194
1661,73.0,2060.2238669938315,57.0,1981.9417357078637
1662,77.0,2007.379265419067,48.0,2054.435973309877
1663,59.0,2033.9509868383993,61.0,2296.842989548852
1664,67.0,1970.3050165829616,69.0,2162.9411214821066
1665,73.0,1868.3632069680823,58.0,2166.1781190095644
1666,74.0,2030.8161484585542,59.0,2314.0929927860907
1667,74.0,1926.897423807484,55.0,2084.069625697967
1668,85.0,2145.535708727747,57.0,2076.8669473891396
1669,77.0,1998.3145640824096,65.0,2122.0303028788803
1670,75.0,2098.866893813871,62.0,2077.038101074362
1671,57.0,1950.6333421829504,76.0,2205.0571269281677
1672,72.0,2037.3302082268146,51.0,2066.7303063966624
1673,81.0,2027.0926921938033,41.0,2105.266274160233
1674,84.0,2149.3636650818466,50.0,2032.8794758910115
1675,73.0,2020.8328604119997,53.0,2079.351354434389
1676,82.0,1930.1101662409633,53.0,2109.382739495759
1677,82.0,1914.700220077115,47.0,2031.078545767105
1678,69.0,2011.1216477812518,42.0,2007.8511858737108
1679,74.0,1881.8404249111443,63.0,2144.1949048069173
1680,80.0,2177.501488879804,67.0,2040.8548466814705
1681,80.0,1993.2405982595305,67.0,2145.3713987925275
1682,89.0,1940.0363471708922,53.0,2110.2236049990634
1683,69.0,2052.6759377789103,48.0,2106.6728453775145
1684,86.0,2121.455886329834,66.0,2142.3318574470813
1685,78.0,2233.8615785762804,54.0,2056.1345258320775
1686,87.0,2083.049719921526,57.0,2033.4730867890205
1687,78.0,1995.092566326032,58.0,2067.0392198413538
1688,85.0,2119.0465859672004,59.0,2173.23821498916
1689,62.0,2020.4771052659444,54.0,2060.910671226947
1690,73.0,1950.1729026567398,71.0,2228.782239778877
1691,84.0,2073.1631433930056,53.0,1984.0021771546092
1692,83.0,2012.3230434715288,49.0,2112.331636802397
1693,72.0,2026.0609899227265,57.0,2051.1584803500878
1694,78.0,2127.5018514790195,63.0,2118.5579392978593
1695,71.0,1891.6975056122544,62.0,2055.761312203082
1696,86.0,2090.5192898098435,53.0,2165.414376573975
1697,75.0,1947.6737876545374,63.0,2068.825594338355
1698,65.0,1953.3993488821525,54.0,2087.7165920242032
1699,90.0,2179.8644066890674,61.0,2161.982353614037
1700,76.0,1968.0670004431277,49.0,2095.1013690315212
1701,80.0,2089.691992835947,55.0,2121.8638620061197
1702,69.0,2076.383606446546,55.0,2051.068111842195
1703,79.0,1992.7463116656218,47.0,2028.973305189033
1704,67.0,1990.813361201318,55.0,2037.92512577938
1705,73.0,2003.0374218626973,53.0,2004.729394355314
1706,83.0,1997.0489731726386,63.0,2282.0902191395276
1707,68.0,1958.1052454587025,70.0,2137.7958302328907
1708,69.0,1973.3278067775452,54.0,1991.574878301842
1709,63.0,1947.3880063470265,58.0,2042.3650466147485
1710,86.0,2048.346363170459,64.0,2117.758357579219
1711,68.0,2144.7399744082536,71.0,2194.250413765514
1712,72.0,2029.9514227504494,55.0,2072.3654828102044
1713,73.0,2116.776344788904,60.0,2159.0450325514057
1714,71.0,2067.148405781738,63.0,2293.7409958513235
1715,76.0,1981.2187738070522,55.0,2107.5277333669937
1716,63.0,1901.7211075291052,55.0,2098.2963632177425
1717,82.0,2044.8317575459944,59.0,2185.3972545067622
1718,90.0,2067.1680998753113,53.0,2152.43835538188
1719,75.0,2078.6517521282603,58.0,2048.255115565452
1720,69.0,2033.4598572781879,54.0,2096.88546345228
1721,82.0,1881.529960889401,53.0,2167.0764007421685
1722,75.0,1963.1263494542986,60.0,2155.5542739598923
1723,71.0,1877.1355438456453,57.0,2134.9828464511597
1724,77.0,1916.4303607214995,50.0,2031.519553276474
1725,80.0,1963.5145838396668,72.0,2201.846405091351
1726,83.0,1978.9060532715237,51.0,2105.933577412028
1727,67.0,2130.733878111605,53.0,2088.9437848470357
1728,78.0,1961.5830525258552,58.0,2085.114069291397
1729,73.0,2021.53147278656,61.0,2066.9605121672694
1730,71.0,1874.697714977322,58.0,2087.3245838629077
1731,81.0,2030.866178103147,55.0,2178.4613493341985
1732,53.0,1872.35596203133,55.0,2044.00315768022
1733,72.0,1948.4680943737608,63.0,2119.8848215121047
1734,78.0,1973.088319267816,64.0,2234.518032708541
1735,73.0,2105.7836423415115,48.0,2053.6552942645694
1736,68.0,2097.055578404682,62.0,2073.8254657355997
1737,65.0,2027.039186893737,67.0,2162.994689490433
1738,70.0,2002.5792056342796,71.0,2169.678171170336
1739,69.0,2022.3990890483967,61.0,2028.3721534279941
1740,94.0,2267.6068816279876,61.0,2116.648073517934
1741,77.0,2042.1371467480294,61.0,2044.4104930474882
1742,74.0,1979.510214054374,67.0,2039.7935499972752
1743,69.0,1939.4393435171849,54.0,2117.0716145971655
1744,84.0,2044.961338865088,50.0,2119.8914314855983
1745,66.0,1912.9124528585107,46.0,2022.82107957855
1746,77.0,2036.2136146913379,61.0,2075.919655714454
1747,75.0,1910.078119460271,54.0,2075.1584186212513
1748,70.0,1934.2262286198938,49.0,2024.538806890125
1749,75.0,1999.9558119345104,57.0,2196.6565806470776
1750,73.0,2155.674052945391,57.0,2206.693633966345
1751,83.0,1965.2745349971135,62.0,2076.3659206079924
1752,75.0,2116.216320759303,63.0,2211.338358192481
1753,84.0,1975.7387372141752,72.0,2216.5678062986203
1754,68.0,2034.1042745941559,57.0,2074.1811297695217
1755,62.0,1892.751227223109,63.0,2036.3472275420093
1756,65.0,1968.167987591456,55.0,2065.0936296430464
1757,71.0,2021.2630983261536,62.0,2158.4990294561912
1758,78.0,2090.346311189973,58.0,2102.835221970211
1759,68.0,1968.3708589382852,55.0,1990.0939729963288
1760,72.0,1954.380542801882,46.0,2050.311780956295
1761,72.0,2010.2343439078156,55.0,2074.049949033836
1762,88.0,2098.464392409618,59.0,2187.408883425333
1763,72.0,1914.9315001432967,56.0,2278.509264467917
1764,64.0,1978.3931589533852,59.0,2088.804717362292
1765,78.0,1991.782631291074,57.0,2217.9066934777306
1766,82.0,2093.931699312248,55.0,2011.1662978540953
1767,67.0,2042.4753686821855,53.0,2070.8730577770043
1768,64.0,2059.25316425596,40.0,2026.4729285595386
1769,68.0,2024.578962095818,59.0,2070.7900101744012
1770,74.0,1990.1105795858036,67.0,2079.2323480224404
1771,77.0,2122.699767582226,57.0,1989.6200996939053
1772,57.0,2105.9661759431947,44.0,1961.6011630443195
1773,79.0,2023.5035786207038,69.0,2035.6723084320417
1774,66.0,2017.702943697535,50.0,2085.4186536074794
1775,74.0,2012.1063925342808,57.0,2125.1016011610072
1776,87.0,2179.8296147070996,44.0,1962.7691589517965
1777,88.0,2043.0032772729744,55.0,2176.1890034644503
1778,74.0,2096.8391339469395,50.0,1987.328290690903
1779,73.0,1989.7533204194556,61.0,2062.228421388533
1780,74.0,1978.3304292640728,49.0,1953.4232383249084
1781,62.0,2050.6339288344666,55.0,2142.1813021956727
1782,80.0,1901.166082224313,49.0,2019.8105871844946
1783,61.0,1927.5693336747265,49.0,2052.4871005798104
1784,77.0,1996.270173354822,55.0,2259.268490513502
1785,71.0,2023.0321838394234,56.0,2188.2151792538357
1786,62.0,2061.1562076199857,50.0,2054.8212159948694
1787,65.0,2075.1916853613284,63.0,2158.78638743174
1788,66.0,1975.0307356652368,61.0,2057.64011292663
1789,76.0,2111.049963925821,54.0,2140.3038377701923
1790,83.0,2118.3110026106106,43.0,2071.4150144674577
1791,76.0,2062.3604517225763,68.0,2059.9728526385816
1792,66.0,2010.4731067999387,57.0,2024.0459977056412
1793,78.0,2166.366647519788,60.0,2127.6959005113063
1794,76.0,2020.1124597686867,53.0,2156.7167181537347
1795,72.0,1967.2332762046512,59.0,2127.205347248401
1796,73.0,1978.6592540779468,62.0,2157.515375210732
1797,60.0,1922.3098456386863,69.0,2048.8205303487507
1798,79.0,2075.4351083739175,64.0,2115.8576874802957
1799,74.0,1973.8727117933581,57.0,2004.465701934195
1800,71.0,1937.620744421863,57.0,2248.5643330724215
1801,67.0,1953.3947024355805,57.0,2117.8172502909756
1802,64.0,1998.646450550796,62.0,2163.9925453510928
1803,63.0,2096.778636384807,55.0,2055.2105756683654
1804,85.0,2237.210415806008,44.0,2070.955235077759
1805,76.0,1952.9402529843446,62.0,2256.3415943136642
1806,80.0,2015.8515377556541,48.0,2012.195473370113
1807,68.0,1903.8961281315958,49.0,2108.8622200500968
1808,67.0,1905.555135162684,56.0,2112.2693372324197
1809,70.0,1977.6712520271587,55.0,2019.901494926499
1810,74.0,1987.0559199320992,47.0,1971.1757683983508
1811,86.0,2031.9129251565284,55.0,2204.718152182974
1812,76.0,2078.189937228352,70.0,2219.260148554883
1813,77.0,2114.638096549515,64.0,2044.043230662021
1814,63.0,2014.5692253058194,54.0,2056.7326107279346
1815,74.0,1968.2248883253033,42.0,2172.8797061301066
1816,80.0,2087.1157451207764,49.0,2060.527100493431
1817,75.0,2013.5491033381093,61.0,2030.3397988385864
1818,77.0,2065.8793162294683,47.0,2029.5253805099942
1819,66.0,2010.1077887594893,56.0,2150.682984525516
1820,78.0,2014.6849562687162,69.0,2050.253300842321
1821,69.0,2199.911146057891,58.0,1977.1756578421048
1822,62.0,1934.3034781104352,52.0,2126.9307227105833
