category_name,order_region,service_level_target,mean_weekly_demand,std_weekly_demand,mean_lead_time,unit_cost,total_qty,sigma_dlt,mean_dlt,ideal_safety_stock,reorder_point,baseline_ss,optimized_safety_stock,funded_pct,holding_cost_current,holding_cost_optimized
Men's Golf Clubs,Northern Europe,0.95,3.5,2.4308621740219887,3.3225806451612905,117.40935591806452,42,1.7755633842973868,1.6612903225806452,2.9205418725437875,4.5818321951244325,1.7523251235262725,2.182549218218873,0.7473096820618004,0.7913052465856251,0.9855834537328968
Men's Golf Clubs,South America,0.99,6.222222222222222,3.5629263877386586,3.05,121.740002264,56,2.878268081143094,2.711111111111111,6.695852831486847,9.406963942597958,4.017511698892108,3.488938990941266,0.5210596885485206,1.8811226281491218,1.6336286179082602
Men's Golf Clubs,Southern Europe,0.95,5.181818181818182,3.628172592867704,3.1621621621621623,118.09810969351352,57,2.664904891049858,2.340821340821341,4.383378475524077,6.7241998163454175,2.630027085314446,3.2503877787929443,0.7415256968893903,1.1946201046860656,1.4764025094090187
Men's Golf Clubs,Western Europe,0.99,11.76923076923077,5.599908424159663,3.061855670103093,115.66010380226804,153,4.597312116848144,5.147955137645859,10.694947269331877,15.842902406977736,6.4169683615991255,5.572440740620428,0.5210348962261451,2.8545662569170185,2.4788810557390235
Shop By Sport,Canada,0.95,9.45,5.062504061076994,2.693548387096774,39.345485442580646,189,3.750699599026479,3.6362903225806447,6.169351839064136,9.80564216164478,3.7016111034384815,4.60821304573804,0.7469525431438331,0.5601603299401294,0.6973553050284472
Shop By Sport,Caribbean,0.95,37.48837209302326,16.302748954617986,2.9369202226345084,40.60252484560296,1612,13.323035830956814,15.72862258766388,21.91444380855373,37.64306639621761,13.14866628513224,16.13145095296082,0.7361104435908304,2.053342498187014,2.5191447619739122
Shop By Sport,Central Africa,0.95,18.15,10.897971805509696,2.793103448275862,39.55939815931035,363,7.862080628590728,7.242118226600985,12.93197183732237,20.174090063923355,7.759183102393422,9.58856168105679,0.7414616890352083,1.1805715913022088,1.458914343523199
Shop By Sport,Central America,0.99,126.4318181818182,27.298860805324804,2.9745808545159544,41.08268961588966,5563,31.89177623328873,53.72595225218265,74.19136583969745,127.9173180918801,44.51481950381847,39.09377161745383,0.5269315529508151,7.033801973010485,6.177220327978203
Shop By Sport,Central Asia,0.95,6.133333333333334,3.502380143083652,2.4482758620689653,38.95655323034482,92,2.47094845634595,2.145155993431856,4.064348530430777,6.209504523862632,2.438609118258466,3.007005923308355,0.739849425017112,0.3653838689363084,0.4505484089050927
Shop By Sport,East Africa,0.95,15.61904761904762,9.002645113943958,2.8521739130434782,39.81626252034782,328,6.556817419576012,6.364034309375924,10.785004913848196,17.149039223224122,6.471002948308917,7.976518349946669,0.7395933904216061,0.9909659698454331,1.2215198023840317
Shop By Sport,East of USA,0.95,64.63636363636364,19.80030171618473,2.824152542372881,39.587861781864405,1422,18.135614044497803,26.07756438476778,29.83043053808427,55.90799492285205,17.89825832285056,22.114907624359216,0.7413539538467369,2.725206833158124,3.3672381013532
Shop By Sport,Eastern Asia,0.95,40.85714285714285,24.33670339785428,3.0406091370558377,39.63502700101522,1144,18.4048832083021,17.747228840774888,30.27333889879396,48.02056773956885,18.164003339276373,22.26093149525405,0.7353312288966213,2.7689644723028835,3.3935100803159397
Shop By Sport,Eastern Europe,0.95,32.36363636363637,11.761703207344686,2.96652719665272,39.822804999163175,712,10.81392385217889,13.715372493615174,17.787321869833484,31.502694363448654,10.67239312190009,13.169037012822043,0.7403608654069589,1.6346331929532216,2.017030742262979
Shop By Sport,North Africa,0.95,25.454545454545453,14.117625838198125,3.0267379679144386,39.56262192898395,560,10.67475041111804,11.006319883325231,17.55840193052923,28.56472181385446,10.535041158317537,12.88733006609097,0.73396941914648,1.6030532705876994,1.9609867964568646
Shop By Sport,Northern Europe,0.95,35.44444444444444,20.099248691923737,2.949626865671642,42.17304274731343,1595,15.145794239381608,14.935412224591328,24.91261458770755,39.84802681229888,14.94756875262453,18.329377824174557,0.7357468546564632,2.4245555998955415,2.9730985942714327
Shop By Sport,Oceania,0.95,67.16666666666667,48.21930577346964,2.994475138121547,39.62204581701658,1612,34.8367431143814,28.73270192054723,57.30134326286697,86.03404518341421,34.380805957720185,42.3863044721366,0.7397087408176733,5.239376418779791,6.459354222342351
Shop By Sport,South America,0.99,65.0,25.154406891169423,2.8946259220231823,42.04510179038988,2860,21.33520761232415,26.87866927592955,49.63311487115025,76.5117841470798,29.77986892269015,26.019301709658254,0.5242326978108368,4.815760077534521,4.2076314957594105
Shop By Sport,South Asia,0.95,30.40909090909091,22.706743370707542,2.8482142857142856,39.72241234928571,1338,15.8596578678017,12.373086734693876,26.08681576606308,38.45990250075696,15.652089459637844,19.14955553262518,0.7340702561919138,2.3913028909370886,2.9256405429710886
Shop By Sport,South of  USA ,0.95,33.77272727272727,14.803255170278044,2.9681274900398407,39.67159525195218,743,12.471523550957786,14.320251461685723,20.513830746403617,34.83408220808934,12.30829844784217,15.261046056867528,0.7439393570868288,1.8780378240885611,2.3285770857286514
Shop By Sport,Southeast Asia,0.95,64.18181818181819,24.43969519651792,2.8562628336755647,39.72332812386037,1412,20.44638701558357,26.188591695778555,33.63131384063613,59.81990553641469,20.17878830438168,24.761707422894656,0.7362694047645416,3.0829562652187286,3.7831439571795134
